codigo_negocio,nombre_patrimonio,codigo_entidad,nombre_subtipo_patrimonio,fmin,fmax,n,anio
11207,FONDO AUREOS COLOMBIA,40,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
61384,"MAS EQUITY FUND III COLOMBIA, FCP",9,FONDOS DE CAPITAL PRIVADO,2016-02-29T00:00:00.000,2016-12-31T00:00:00.000,307,2016
53965,FIC CORPORATIVO II,58,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
66648,FONDO INMOBILIARIO FIDUPAÍS FIC CERRADO NO. 1 EN DERECHOS FIDUCIARIOS SOBRE INMUEBLES,68,FIC INMOBILIARIAS,2016-12-12T00:00:00.000,2016-12-31T00:00:00.000,20,2016
53966,FIC CORPORATIVO III,58,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60404,FONDO DE INVERSION COLECTIVA ACCIONES COLOMBIA,5,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
62717,FICC FONDO DE DERECHOS FIDUCIARIOS SOBRE INMUEBLES NO 1,57,FIC INMOBILIARIAS,2016-01-01T00:00:00.000,2016-12-11T00:00:00.000,346,2016
58699,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL ACCIONES COLOMBIA,14,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,1755,2016
59551,FCP VALOR FORESTAL CAUCHO NATURAL 10,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
9448,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA AVANZA RENTA FIJA,21,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,364,2016
58710,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA BTG PACTUAL MILA,14,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,561,2016
9792,FONDO DE INVERSION COLECTIVA DAVIPLUS RENTA FIJA PESOS,42,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58695,FONDO DE INVERSION COLECTIVA ACCIVAL VISTA,3,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
53957,F.I.C. VALOR PLUS IV,20,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60619,OLD MUTUAL FONDO DE INVERSIÓN COLECTIVA LIQUIDEZ,93,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58970,FONVAL GLOBAL ESTRUCTURADO V,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59717,FONDO DE CAPITAL PRIVADO INVERSIONES GANADERAS COMPARTIMENTO 9,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60386,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN NUTRESA,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-04-01T00:00:00.000,92,2016
43502,FONDO BURSÁTIL GLOBAL X COLOMBIA SELECT DE S&P,22,FIC BURSATILES,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60479,FONDO DE INVERSIÓN COLECTIVA ABIERTO INVERTIR BANCOLOMBIA,9,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60541,FONDO DE INVERSIÓN COLECTIVA ABIERTO INVERTIR ENERGÍA,9,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-05-12T00:00:00.000,133,2016
58903,FONVAL DEUDA PUBLICA MEDIANO PLAZO,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59114,FIC ABIERTO CON PACTO DE PERMANENCIA VALOR TESORO,21,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59422,FONVAL DERECHOS ECONOMICOS 2020 EN LIQUIDACIÓN,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59356,FONDO DE INVERSION COLECTIVA CERRADO GLOBAL SECURITIES CREDIT OPPORTUNITIES FUND TITULOS VALORES,68,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59505,CARTERA COLECTIVA ESCALONADA INTERBOLSA FACTORING,68,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58437,"FONDO DE INVERSION COLECTIVA ""SERFINCO AIC ECOPETROL""",62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
53967,FIC COLECTIVO II,58,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59417,FONVAL DERECHOS ECONOMICOS 2017,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
62633,FIDUCOLDEX CAPITAL INTELIGENTE FONDO DE INVERSION COLECTIVA,40,FIC DE TIPO GENERAL,2016-04-27T00:00:00.000,2016-12-31T00:00:00.000,498,2016
58916,FONVAL ACCIONES RECURSOS NATURALES,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
11714,FONDO ABIERTO FIDUCIARIA CENTRAL,38,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
48153,FONDO DE INVERSION COLECTIVA ABIERTO ITAU CORTO PLAZO,23,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59120,FIC ABIERTO CON PACTO DE PERMANENCIA RENTA TOTAL 180,21,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59404,FCP VALOR FORESTAL CAUCHO NATURAL 4,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58684,FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL DEUDA PÚBLICA,14,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60507,FONDO DE INVERSIÓN COLECTIVA ABIERTO INVERTIR GRUPO SURA,9,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-05-12T00:00:00.000,133,2016
50277,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO A2,16,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
66509,"FONDO DE INVERSION COLECTIVA CERRADO INMOBILIARIO ""PROGRESION RENTAR 2015""",11,FIC INMOBILIARIAS,2016-12-05T00:00:00.000,2016-12-31T00:00:00.000,27,2016
60349,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ULTRAINVERSIÓN,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
50280,FONDO DE CAPITAL PRIVADO RUTA DEL SOL COMPARTIMENTO B2,16,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59954,INMOVAL DESARROLLOS - EN LIQUIDACION,28,FIC INMOBILIARIAS,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60194,FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL BALANCEADO,14,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-01-26T00:00:00.000,26,2016
59953,CPVAL DISTRIBUCION DE COMBUSTIBLES,28,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-28T00:00:00.000,363,2016
65869,FONDO DE CAPITAL PRIVADO YELLOWSTONE CAPITAL FUND I- COMPARTIMENTO AI,16,FONDOS DE CAPITAL PRIVADO,2016-11-17T00:00:00.000,2016-12-31T00:00:00.000,45,2016
11403,CARTERA COLECTIVA ABIERTA CON PACTO DE PERMANENCIA EFECTIVO A PLAZOS - CARTERA CON COMPARTIMENTOS,12,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,732,2016
66652,FONDO DE CAPITAL TERRANUM COMPARTIMENTO,16,FONDOS DE CAPITAL PRIVADO,2016-12-15T00:00:00.000,2016-12-31T00:00:00.000,17,2016
59002,FONDO DE CAPITAL PRIVADO ALTRA FCP II,26,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58438,"FONDO DE INVERSION COLECTIVA ""SERFINCO ACCIONES""",62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60539,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO  DE PERMANENCIA AFIN ECOPETROL,5,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-08-31T00:00:00.000,244,2016
51220,COMPARTIMENTO DIVERSIFICADO DE DESARROLLOS INMOBILIARIOS,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,364,2016
61078,FONDO DE INVERSION COLECTIVA CERRADO PODER,91,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
62722,FICC FONDO DE DERECHOS FIDUCIARIOS SOBRE INMUEBLES NO 2,57,FIC INMOBILIARIAS,2016-01-01T00:00:00.000,2016-12-11T00:00:00.000,346,2016
63109,FONDO DE INVERSION COLECTIVA ABIERTO PROGRESION LIQUIDEZ,11,FIC DE TIPO GENERAL,2016-05-16T00:00:00.000,2016-12-31T00:00:00.000,230,2016
60599,FONDO DE CAPITAL PRIVADO BTG PACUAL CACAO SUBCOMP Z ECOCACAO - COMP I - FCP BTG PACTUAL FCP CACAO,14,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59807,FONDO DE CAPITAL PRIVADO  INVERSIONES GANADERAS COMPARTIMENTO 8,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58447,"FONDO DE INVERSION COLECTIVA ""SERFINCO AIC ISAGEN""",62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-06-07T00:00:00.000,159,2016
50509,FONDO DE CAPITAL PRIVADO INVERLINK ESTRUCTURAS INMOBILIARIAS COMPARTIMENTO UNO TIPO DE UNIDAD B,16,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
42259,COMPARTIMENTO II DEL FONDO DE CAPITAL PRIVADO FINTRA,20,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60646,FONDO DE INVERSIÓN COLECTIVA CERRADO LIBRANZAS 2009 CLASE A SEPTIMO TRAMO,11,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-08-10T00:00:00.000,223,2016
49410,FONDO DE INVERSION COLECTIVA CERRADA ACCICOLF VANGUARDIA ACCIONES ORDINARIAS,23,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58564,FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL LIQUIDEZ,14,FIC DE MERCADO MONETARIO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,1830,2016
51325,FONDO NAZCA INVESTMENT,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,364,2016
60567,FONDO DE CAPITAL PRIVADO BTG PACUAL CACAO SUBCOMP A - COMP I - FCP BTG PACTUAL FCP CACAO,14,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
54573,FONDO DE INVERSIÓN COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA ARCO IRIS CONSERVADOR,33,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60196,FONDO DE INVERSIÓN COLECTIVA ABIERTO BTG PACTUAL BALANCEADO CRECIMIENTO,14,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-02-08T00:00:00.000,39,2016
50413,FONDO DE CAPITAL PRIVADO TRIBECA FUND I FCP,16,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59692,FCP VALOR INMOBILIARIO TERMINALES LOGISTICOS DE COLOMBIA - CARTAGENA,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60200,FONDO DE INVERSIÓN COLECTIVA CERRADO BTG PACTUAL CREDIVALORES I,14,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,732,2016
22969,FONDO DE INVERSION COLECTIVA ABIERTO SUMAR,22,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,4026,2016
59354,FONDO DE INVERSION COLECTIVA CERRADO GLOBAL SECURITIES CREDIT OPPORTUNITIES FUND FACTURAS,68,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
65422,FONDO DE CAPITAL PRIVADO INVERSIONES GANADERAS COMPARTIMENTO 39,21,FONDOS DE CAPITAL PRIVADO,2016-10-04T00:00:00.000,2016-12-31T00:00:00.000,89,2016
58744,CASA DE BOLSA ESTRATEGIA MODERADA  FONDO  ABIERTO CON PACTO DE PERMANENCIA,76,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58440,"FONDO DE INVERSION COLECTIVA ""SERFINCO AIC BANCOLOMBIA""",62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
53956,F.I.C. VALOR PLUS III,20,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59252,FONDO DE CAPITAL PRIVADO FONDO ESCALA CAPITAL EN LIQUIDACIÓN,22,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,732,2016
58957,FONDO DE CAPITAL PRIVADO INVERSOR COMPARTIMENTO A,26,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
67318,FONDO DE CAPITAL PRIVADO VALOR INMOBILIARIO COMPARTIMENTO 4 SENIOR  CAPITAL,21,FONDOS DE CAPITAL PRIVADO,2016-12-29T00:00:00.000,2016-12-31T00:00:00.000,3,2016
60921,"SUBFONDO E - TRANSANDINO COLOMBIA, FCP",9,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
8686,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA Y  PARTICIPACIONES DIFERENCIALES BBVA,3,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
62250,FONDO DE INVERSIÓN COLECTIVA OPCIÓN CERRADA A 550 DÍAS,62,FIC DE TIPO GENERAL,2016-03-17T00:00:00.000,2016-12-31T00:00:00.000,290,2016
58921,CREDICORP CAPITAL RENTA FIJA GLOBAL,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58740,FICS SIN  PACTO DE PERMANENCIA ACCIVAL ACCIONES GLOBAL,3,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60544,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN GRUPO SURA,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-08-24T00:00:00.000,237,2016
60483,FONDO DE INVERSIÓN COLECTIVA ABIERTO INVERTIR CEMENTOS ARGOS,9,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
8734,FONDO DE INVERSIÓN COLECTIVA ABIERTO BBVA EFECTIVO CON PARTICIPACIONES DIFERENCIALES,3,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,1769,2016
58534,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN AVIANCA,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-08-24T00:00:00.000,237,2016
50398,FONDO DE CAPITAL PRIVADO INVERLINK ESTRUCTURAS INMOBILIARIAS- COMPARTIMENTO PARALELO 26,16,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60604,FONDO DE INVESRION COLECTIVA AFIN-FACTORING EN LIQUIDACION,5,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
17653,FONDO DE INVERSION COLECTIVA ABIERTO 1525,25,FIC DE MERCADO MONETARIO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58946,FONDO DE CAPITAL PRIVADO ENERGETICO - COMPARTIMENTO A,26,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
29497,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA CUBRIR BALANCEADO INTERNACIONAL,22,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58512,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN ETB,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-08-24T00:00:00.000,237,2016
54077,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ES+,22,FIC DE TIPO GENERAL,2016-02-26T00:00:00.000,2016-12-31T00:00:00.000,930,2016
10779,RENTAFACIL FONDO DE INVERSION COLECTIVA ABIERTO,6,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60527,FONDO DE CAPITAL PRIVADO BTG PACUAL CACAO COMPARTIMENTO I,14,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-01-01T00:00:00.000,1,2016
58897,CREDICORP CAPITAL RENTA FIJA COLOMBIA,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60606,FONDO DE CAPITAL PRIVADO BTG PACUAL CACAO SUBCOMP Z NECOCLI - COMP I - FCP BTG PACTUAL FCP CACAO,14,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59537,FCP VALOR FORESTAL CAUCHO NATURAL 8,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58444,"FONDO DE INVERSION COLECTIVA ""SERFINCO AIC DAVIVIENDA""",62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
51965,OLD MUTUAL  FONDO DE INVERSIÓN COLECTIVA ACCIONES GLOBAL,7,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-05-12T00:00:00.000,307,2016
59295,FONDO DE INVERSIÓN COLECTIVA ABIERTO ALIANZA LIQUIDEZ,51,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,3072,2016
64880,OLD MUTUAL  FONDO DE INVERSIÓN COLECTIVA CAT IV,7,FIC DE TIPO GENERAL,2016-09-09T00:00:00.000,2016-12-31T00:00:00.000,114,2016
36570,FONDO ABIERTO 1525 FIDUCENTRAL,38,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
3895,FONDO DE INVERSIÓN COLECTIVA ABIERTA SIN PACTO DE PERMANENCIA FIDUEXCEDENTES,31,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,364,2016
58442,"FONDO DE INVERSION COLECTIVA ""SERFINCO AIC PACIFIC RUBIALES""",62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-11T00:00:00.000,346,2016
59144,FONDO DE CAPITAL PRIVADO TEKA COLOMBIA I COMPARTIMENTO LP,26,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
51615,COMPARTIMENTO A FCP AVENIDA COLOMBIA PEF,20,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60103,FONDO DE INVERSION COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA PERFIL MODERADO,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58454,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN RECOMENDADO,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-06-24T00:00:00.000,176,2016
14173,FONDO DE CAPITAL PRIVADO NEXUS INFRAESTRUCTURA I FCP EN LIQUIDACION,31,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,728,2016
28403,FONDO DE CAPITAL PRIVADO OXO - PROPIEDADES SOSTENIBLES COMPARTIMENTO I. CARTAGENA. OXO - PROPIEDADE,16,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58612,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN ECOPETROL II,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-06-24T00:00:00.000,176,2016
51968,FONDO DE INVERSIÓN COLECTIVA INMOBILIARIO CERRADO SKANDIA COMPRAR PARA ARRENDAR-I,7,FIC INMOBILIARIAS,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,533,2016
11627,FONDO DE INVERSION COLECTIVA ABIERTO RENDIR,25,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
10824,FONDO ABIERTO CON PACTO DE PERMANENCIA CXC,16,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,2196,2016
62622,FIC ABIERTO MIDAS MIDAS MONEY MARKET,10,FIC DE MERCADO MONETARIO,2016-04-11T00:00:00.000,2016-12-31T00:00:00.000,265,2016
64228,FONDO DE CAPITAL PRIVADO COMPARTIMENTO SANTANDER I,97,FONDOS DE CAPITAL PRIVADO,2016-07-22T00:00:00.000,2016-12-31T00:00:00.000,163,2016
61588,OLD MUTUAL  FONDO DE INVERSIÓN COLECTIVA ACCIONES PESOS,7,FIC DE TIPO GENERAL,2016-02-04T00:00:00.000,2016-09-26T00:00:00.000,460,2016
59721,FONDO DE CAPITAL PRIVADO  INVERSIONES GANADERAS COMPARTIMENTO 10,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
11407,CARTERA COLECTIVA ABIERTA DE ALTA LIQUIDEZ,12,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59830,FONDO DE CAPITAL PRIVADO ? INVERSIONES GANADERAS COMPARTIMENTO 26,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-04-06T00:00:00.000,97,2016
29496,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA FIDUACCIÓN,22,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59143,FONDO DE CAPITAL PRIVADO TEKA COLOMBIA I COMPARTIMENTO GP,26,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59103,FONDO DE INVERSION COLECTIVA ABIERTO SEGURIDAD BOLIVAR,5,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-10-30T00:00:00.000,304,2016
59741,FONDO DE INVERSION COLECTIVA ABIERTO RENTA FIJA PLUS,22,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
51218,COMPARTIMENTO INMOBILIARIO TRIPLE A,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,364,2016
60070,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA POR 30 DÍAS DE NATURALEZA APALANCADA,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
56834,FIC F3 DE LA FAMILIA DE FONDOS RENTASEMILLA,39,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60509,FONDO DE INVERSIÓN COLECTIVA ABIERTO CON PACTO DE PERMANENCIA ADCAP MULTIPLAZOS,9,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58920,FONVAL GLOBAL DEUDA ALTO RENDIMIENTO,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-02-29T00:00:00.000,60,2016
13263,FONDO DE CAPITAL PRIVADO PROGRESA CAPITAL EN LIQUIDACIÓN,31,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,364,2016
59078,FONDO DE INVERSIÓN COLECTIVA DIVERSIFICADO MODERADO,26,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58439,FONDO DE INVERSION COLECTIVA CERRADO DENOMINADO ESPARTA 180,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58971,FONVAL GLOBAL ESTRUCTURADO VI,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58455,FONDO DE INVERSIÓN COLECTIVA CON PACTO DE PERMANENCIA ULTRACCIÓN ECOPETROL,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-06-24T00:00:00.000,176,2016
59545,FCP VALOR FORESTAL CAUCHO NATURAL 9,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
9644,F.I.C. RENTA PLUS,20,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
60117,FONDO DE INVERSION COLECTIVA ABIERTO SIN PACTO DE PERMANENCIA PERFIL CONSERVADOR,62,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
59371,FCP VALOR FORESTAL CAUCHO NATURAL 3,21,FONDOS DE CAPITAL PRIVADO,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
58907,FONVAL ACCIONES VALOR,28,FIC DE TIPO GENERAL,2016-01-01T00:00:00.000,2016-12-31T00:00:00.000,366,2016
63806,FONDO DE INVERSION COLECTIVA INMOBILIARIO EDIFICAR,58,FIC INMOBILIARIAS,2016-08-02T00:00:00.000,2016-12-31T00:00:00.000,152,2016
